TG_DateNum,daylight_hours
727318,14.56666667
727319,14.63333333
727320,14.68333333
727321,14.73333333
727322,14.78333333
727323,14.83333333
727324,14.88333333
727325,14.93333333
727326,14.98333333
727327,15.03333333
727328,15.08333333
727329,15.13333333
727330,15.16666667
727331,15.21666667
727332,15.26666667
727333,15.31666667
727334,15.35
727335,15.4
727336,15.43333333
727337,15.48333333
727338,15.51666667
727339,15.56666667
727340,15.6
727341,15.63333333
727342,15.66666667
727343,15.71666667
727344,15.75
727345,15.78333333
727346,15.81666667
727347,15.83333333
727348,15.86666667
727349,15.9
727350,15.93333333
727351,15.95
727352,15.98333333
727353,16
727354,16.03333333
727355,16.05
727356,16.06666667
727357,16.08333333
727358,16.1
727359,16.11666667
727360,16.13333333
727361,16.15
727362,16.16666667
727363,16.16666667
727364,16.18333333
727365,16.18333333
727366,16.18333333
727367,16.2
727368,16.2
727369,16.2
727370,16.2
727371,16.2
727372,16.2
727373,16.18333333
727374,16.18333333
727375,16.18333333
727376,16.16666667
727377,16.15
727378,16.15
727379,16.13333333
727380,16.11666667
727381,16.1
727382,16.08333333
727383,16.06666667
727384,16.05
727385,16.01666667
727386,16
727387,15.98333333
727388,15.95
727389,15.91666667
727390,15.9
727391,15.86666667
727392,15.83333333
727393,15.8
727394,15.76666667
727395,15.73333333
727396,15.7
727397,15.66666667
727398,15.63333333
727399,15.6
727400,15.55
727401,15.51666667
727402,15.48333333
727403,15.43333333
727404,15.4
727405,15.35
727406,15.31666667
727407,15.26666667
727408,15.21666667
727409,15.16666667
727410,15.13333333
727411,15.08333333
727412,15.03333333
727413,14.98333333
727414,14.93333333
727415,14.88333333
727416,14.83333333
727417,14.78333333
727418,14.73333333
727419,14.68333333
727420,14.63333333
727421,14.58333333
727422,14.53333333
727423,14.48333333
727424,14.41666667
727425,14.36666667
727426,14.31666667
727427,14.26666667
727428,14.2
727429,14.15
727430,14.1
727431,14.03333333
727432,13.98333333
727433,13.93333333
727434,13.86666667
727435,13.81666667
727436,13.75
727437,13.7
727438,13.63333333
727439,13.58333333
727440,13.53333333
727441,13.46666667
727442,13.41666667
727443,13.35
727444,13.3
727445,13.23333333
727446,13.18333333
727447,13.11666667
727448,13.06666667
727449,13
727450,12.93333333
727451,12.88333333
727452,12.81666667
727453,12.76666667
727454,12.7
727455,12.65
727456,12.58333333
727457,12.53333333
727458,12.46666667
727459,12.4
727460,12.35
727461,12.28333333
727462,12.23333333
727463,12.16666667
727464,12.11666667
727465,12.05
727466,11.98333333
727467,11.93333333
727468,11.86666667
727469,11.81666667
727470,11.75
727471,11.7
727472,11.63333333
727473,11.56666667
727474,11.51666667
727475,11.45
727476,11.4
727477,11.33333333
727478,11.28333333
727479,11.21666667
727480,11.16666667
727481,11.1
727482,11.03333333
727483,10.98333333
727484,10.91666667
727485,10.86666667
727486,10.8
727487,10.75
727488,10.68333333
727489,10.63333333
727490,10.56666667
727491,10.51666667
727492,10.46666667
727493,10.4
727494,10.35
727495,10.28333333
727496,10.23333333
727497,10.18333333
727498,10.11666667
727499,10.06666667
727500,10.01666667
727501,9.95
727502,9.9
727503,9.85
727504,9.8
727505,9.75
727506,9.683333333
727507,9.633333333
727508,9.583333333
727509,9.533333333
727510,9.483333333
727511,9.433333333
727512,9.383333333
727513,9.333333333
727514,9.283333333
727515,9.233333333
727516,9.2
727517,9.15
727518,9.1
727519,9.05
727520,9.016666667
727521,8.966666667
727522,8.933333333
727523,8.883333333
727524,8.85
727525,8.816666667
727526,8.766666667
727527,8.733333333
727528,8.7
727529,8.666666667
727530,8.633333333
727531,8.6
727532,8.566666667
727533,8.533333333
727534,8.5
727535,8.483333333
727536,8.45
727537,8.433333333
727538,8.4
727539,8.383333333
727540,8.366666667
727541,8.35
727542,8.316666667
727543,8.3
727544,8.3
727545,8.283333333
727546,8.266666667
727547,8.25
727548,8.25
727549,8.25
727550,8.233333333
727551,8.233333333
727552,8.233333333
727553,8.233333333
727554,8.233333333
727555,8.233333333
727556,8.233333333
727557,8.25
727558,8.25
727559,8.266666667
727560,8.266666667
727561,8.283333333
727562,8.3
727563,8.316666667
727564,8.333333333
727565,8.35
727566,8.366666667
727567,8.383333333
727568,8.416666667
727569,8.433333333
727570,8.466666667
727571,8.483333333
727572,8.516666667
727573,8.55
727574,8.566666667
727575,8.6
727576,8.633333333
727577,8.666666667
727578,8.716666667
727579,8.75
727580,8.783333333
727581,8.816666667
727582,8.866666667
727583,8.9
727584,8.95
727585,8.983333333
727586,9.033333333
727587,9.066666667
727588,9.116666667
727589,9.166666667
727590,9.216666667
727591,9.266666667
727592,9.3
727593,9.35
727594,9.4
727595,9.45
727596,9.5
727597,9.55
727598,9.616666667
727599,9.666666667
727600,9.716666667
727601,9.766666667
727602,9.816666667
727603,9.883333333
727604,9.933333333
727605,9.983333333
727606,10.05
727607,10.1
727608,10.15
727609,10.21666667
727610,10.26666667
727611,10.33333333
727612,10.38333333
727613,10.43333333
727614,10.5
727615,10.55
727616,10.61666667
727617,10.66666667
727618,10.73333333
727619,10.78333333
727620,10.85
727621,10.91666667
727622,10.96666667
727623,11.03333333
727624,11.08333333
727625,11.15
727626,11.2
727627,11.26666667
727628,11.33333333
727629,11.38333333
727630,11.45
727631,11.5
727632,11.56666667
727633,11.63333333
727634,11.68333333
727635,11.75
727636,11.81666667
727637,11.86666667
727638,11.93333333
727639,12
727640,12.05
727641,12.11666667
727642,12.16666667
727643,12.23333333
727644,12.3
727645,12.35
727646,12.41666667
727647,12.48333333
727648,12.53333333
727649,12.6
727650,12.65
727651,12.71666667
727652,12.78333333
727653,12.83333333
727654,12.9
727655,12.95
727656,13.01666667
727657,13.08333333
727658,13.13333333
727659,13.2
727660,13.25
727661,13.31666667
727662,13.36666667
727663,13.43333333
727664,13.48333333
727665,13.55
727666,13.6
727667,13.66666667
727668,13.71666667
727669,13.78333333
727670,13.83333333
727671,13.9
727672,13.95
727673,14.01666667
727674,14.06666667
727675,14.11666667
727676,14.18333333
727677,14.23333333
727678,14.28333333
727679,14.35
727680,14.4
727681,14.45
727682,14.5
727683,14.56666667
727684,14.61666667
727685,14.66666667
727686,14.71666667
727687,14.76666667
727688,14.81666667
727689,14.86666667
727690,14.91666667
727691,14.96666667
727692,15.01666667
727693,15.06666667
727694,15.11666667
727695,15.16666667
727696,15.21666667
727697,15.25
727698,15.3
727699,15.35
727700,15.38333333
727701,15.43333333
727702,15.46666667
727703,15.51666667
727704,15.55
727705,15.58333333
727706,15.63333333
727707,15.66666667
727708,15.7
727709,15.73333333
727710,15.76666667
727711,15.8
727712,15.83333333
727713,15.86666667
727714,15.9
727715,15.91666667
727716,15.95
727717,15.96666667
727718,16
727719,16.01666667
727720,16.05
727721,16.06666667
727722,16.08333333
727723,16.1
727724,16.11666667
727725,16.13333333
727726,16.15
727727,16.15
727728,16.16666667
727729,16.18333333
727730,16.18333333
727731,16.18333333
727732,16.2
727733,16.2
727734,16.2
727735,16.2
727736,16.2
727737,16.2
727738,16.2
727739,16.18333333
727740,16.18333333
727741,16.16666667
727742,16.16666667
727743,16.15
727744,16.13333333
727745,16.11666667
727746,16.1
727747,16.08333333
727748,16.06666667
727749,16.05
727750,16.03333333
727751,16
727752,15.98333333
727753,15.95
727754,15.93333333
727755,15.9
727756,15.86666667
727757,15.85
727758,15.81666667
727759,15.78333333
727760,15.75
727761,15.71666667
727762,15.68333333
727763,15.65
727764,15.6
727765,15.56666667
727766,15.53333333
727767,15.48333333
727768,15.45
727769,15.4
727770,15.36666667
727771,15.31666667
727772,15.28333333
727773,15.23333333
727774,15.18333333
727775,15.13333333
727776,15.1
727777,15.05
727778,15
727779,14.95
727780,14.9
727781,14.85
727782,14.8
727783,14.75
727784,14.7
727785,14.65
727786,14.6
727787,14.53333333
727788,14.48333333
727789,14.43333333
727790,14.38333333
727791,14.33333333
727792,14.26666667
727793,14.21666667
727794,14.16666667
727795,14.1
727796,14.05
727797,14
727798,13.93333333
727799,13.88333333
727800,13.83333333
727801,13.76666667
727802,13.71666667
727803,13.65
727804,13.6
727805,13.53333333
727806,13.48333333
727807,13.41666667
727808,13.36666667
727809,13.3
727810,13.25
727811,13.18333333
727812,13.13333333
727813,13.06666667
727814,13.01666667
727815,12.95
727816,12.9
727817,12.83333333
727818,12.78333333
727819,12.71666667
727820,12.66666667
727821,12.6
727822,12.53333333
727823,12.48333333
727824,12.41666667
727825,12.36666667
727826,12.3
727827,12.25
727828,12.18333333
727829,12.11666667
727830,12.06666667
727831,12
727832,11.95
727833,11.88333333
727834,11.83333333
727835,11.76666667
727836,11.7
727837,11.65
727838,11.58333333
727839,11.53333333
727840,11.46666667
727841,11.41666667
727842,11.35
727843,11.28333333
727844,11.23333333
727845,11.16666667
727846,11.11666667
727847,11.05
727848,11
727849,10.93333333
727850,10.88333333
727851,10.81666667
727852,10.76666667
727853,10.7
727854,10.65
727855,10.58333333
727856,10.53333333
727857,10.46666667
727858,10.41666667
727859,10.36666667
727860,10.3
727861,10.25
727862,10.18333333
727863,10.13333333
727864,10.08333333
727865,10.03333333
727866,9.966666667
727867,9.916666667
727868,9.866666667
727869,9.816666667
727870,9.75
727871,9.7
727872,9.65
727873,9.6
727874,9.55
727875,9.5
727876,9.45
727877,9.4
727878,9.35
727879,9.3
727880,9.25
727881,9.2
727882,9.166666667
727883,9.116666667
727884,9.066666667
727885,9.016666667
727886,8.983333333
727887,8.933333333
727888,8.9
727889,8.85
727890,8.816666667
727891,8.783333333
727892,8.75
727893,8.7
727894,8.666666667
727895,8.633333333
727896,8.6
727897,8.566666667
727898,8.55
727899,8.516666667
727900,8.483333333
727901,8.466666667
727902,8.433333333
727903,8.416666667
727904,8.383333333
727905,8.366666667
727906,8.35
727907,8.333333333
727908,8.316666667
727909,8.3
727910,8.283333333
727911,8.266666667
727912,8.266666667
727913,8.25
727914,8.25
727915,8.233333333
727916,8.233333333
727917,8.233333333
727918,8.233333333
727919,8.233333333
727920,8.233333333
727921,8.233333333
727922,8.25
727923,8.25
727924,8.25
727925,8.266666667
727926,8.283333333
727927,8.3
727928,8.3
727929,8.316666667
727930,8.35
727931,8.366666667
727932,8.383333333
727933,8.4
727934,8.433333333
727935,8.45
727936,8.483333333
727937,8.5
727938,8.533333333
727939,8.566666667
727940,8.6
727941,8.633333333
727942,8.666666667
727943,8.7
727944,8.733333333
727945,8.766666667
727946,8.816666667
727947,8.85
727948,8.9
727949,8.933333333
727950,8.983333333
727951,9.016666667
727952,9.066666667
727953,9.1
727954,9.15
727955,9.2
727956,9.25
727957,9.3
727958,9.35
727959,9.4
727960,9.45
727961,9.5
727962,9.55
727963,9.6
727964,9.65
727965,9.7
727966,9.75
727967,9.816666667
727968,9.866666667
727969,9.916666667
727970,9.966666667
727971,10.03333333
727972,10.08333333
727973,10.13333333
727974,10.2
727975,10.25
727976,10.31666667
727977,10.36666667
727978,10.43333333
727979,10.48333333
727980,10.55
727981,10.6
727982,10.66666667
727983,10.71666667
727984,10.78333333
727985,10.83333333
727986,10.9
727987,10.95
727988,11.01666667
727989,11.06666667
727990,11.13333333
727991,11.2
727992,11.25
727993,11.31666667
727994,11.36666667
727995,11.43333333
727996,11.5
727997,11.55
727998,11.61666667
727999,11.66666667
728000,11.73333333
728001,11.8
728002,11.85
728003,11.91666667
728004,11.98333333
728005,12.03333333
728006,12.1
728007,12.16666667
728008,12.21666667
728009,12.28333333
728010,12.33333333
728011,12.4
728012,12.46666667
728013,12.51666667
728014,12.58333333
728015,12.65
728016,12.7
728017,12.76666667
728018,12.81666667
728019,12.88333333
728020,12.95
728021,13
728022,13.06666667
728023,13.11666667
728024,13.18333333
728025,13.23333333
728026,13.3
728027,13.35
728028,13.41666667
728029,13.48333333
728030,13.53333333
728031,13.6
728032,13.65
728033,13.71666667
728034,13.76666667
728035,13.81666667
728036,13.88333333
728037,13.93333333
728038,14
728039,14.05
728040,14.11666667
728041,14.16666667
728042,14.21666667
728043,14.28333333
728044,14.33333333
728045,14.38333333
728046,14.43333333
728047,14.5
728048,14.55
728049,14.6
728050,14.65
728051,14.7
728052,14.75
728053,14.81666667
728054,14.86666667
728055,14.91666667
728056,14.96666667
728057,15.01666667
728058,15.05
728059,15.1
728060,15.15
728061,15.2
728062,15.25
728063,15.28333333
728064,15.33333333
728065,15.38333333
728066,15.41666667
728067,15.46666667
728068,15.5
728069,15.53333333
728070,15.58333333
728071,15.61666667
728072,15.65
728073,15.7
728074,15.73333333
728075,15.76666667
728076,15.8
728077,15.83333333
728078,15.85
728079,15.88333333
728080,15.91666667
728081,15.93333333
728082,15.96666667
728083,16
728084,16.01666667
728085,16.03333333
728086,16.05
728087,16.08333333
728088,16.1
728089,16.11666667
728090,16.13333333
728091,16.13333333
728092,16.15
728093,16.16666667
728094,16.16666667
728095,16.18333333
728096,16.18333333
728097,16.2
728098,16.2
728099,16.2
728100,16.2
728101,16.2
728102,16.2
728103,16.2
728104,16.18333333
728105,16.18333333
728106,16.16666667
728107,16.16666667
728108,16.15
728109,16.13333333
728110,16.11666667
728111,16.11666667
728112,16.1
728113,16.06666667
728114,16.05
728115,16.03333333
728116,16.01666667
728117,15.98333333
728118,15.96666667
728119,15.93333333
728120,15.91666667
728121,15.88333333
728122,15.85
728123,15.81666667
728124,15.78333333
728125,15.75
728126,15.71666667
728127,15.68333333
728128,15.65
728129,15.61666667
728130,15.58333333
728131,15.53333333
728132,15.5
728133,15.45
728134,15.41666667
728135,15.36666667
728136,15.33333333
728137,15.28333333
728138,15.23333333
728139,15.2
728140,15.15
728141,15.1
728142,15.05
728143,15.01666667
728144,14.96666667
728145,14.91666667
728146,14.86666667
728147,14.81666667
728148,14.76666667
728149,14.71666667
728150,14.66666667
728151,14.6
728152,14.55
728153,14.5
728154,14.45
728155,14.4
728156,14.33333333
728157,14.28333333
728158,14.23333333
728159,14.18333333
728160,14.11666667
728161,14.06666667
728162,14.01666667
728163,13.95
728164,13.9
728165,13.83333333
728166,13.78333333
728167,13.73333333
728168,13.66666667
728169,13.61666667
728170,13.55
728171,13.5
728172,13.43333333
728173,13.38333333
728174,13.31666667
728175,13.26666667
728176,13.2
728177,13.15
728178,13.08333333
728179,13.03333333
728180,12.96666667
728181,12.91666667
728182,12.85
728183,12.8
728184,12.73333333
728185,12.66666667
728186,12.61666667
728187,12.55
728188,12.5
728189,12.43333333
728190,12.38333333
728191,12.31666667
728192,12.25
728193,12.2
728194,12.13333333
728195,12.08333333
728196,12.01666667
728197,11.96666667
728198,11.9
728199,11.83333333
728200,11.78333333
728201,11.71666667
728202,11.66666667
728203,11.6
728204,11.55
728205,11.48333333
728206,11.41666667
728207,11.36666667
728208,11.3
728209,11.25
728210,11.18333333
728211,11.13333333
728212,11.06666667
728213,11.01666667
728214,10.95
728215,10.9
728216,10.83333333
728217,10.78333333
728218,10.71666667
728219,10.66666667
728220,10.6
728221,10.55
728222,10.48333333
728223,10.43333333
728224,10.36666667
728225,10.31666667
728226,10.26666667
728227,10.2
728228,10.15
728229,10.1
728230,10.03333333
728231,9.983333333
728232,9.933333333
728233,9.883333333
728234,9.816666667
728235,9.766666667
728236,9.716666667
728237,9.666666667
728238,9.616666667
728239,9.566666667
728240,9.516666667
728241,9.466666667
728242,9.416666667
728243,9.366666667
728244,9.316666667
728245,9.266666667
728246,9.216666667
728247,9.166666667
728248,9.116666667
728249,9.083333333
728250,9.033333333
728251,9
728252,8.95
728253,8.9
728254,8.866666667
728255,8.833333333
728256,8.783333333
728257,8.75
728258,8.716666667
728259,8.683333333
728260,8.65
728261,8.616666667
728262,8.583333333
728263,8.55
728264,8.516666667
728265,8.5
728266,8.466666667
728267,8.433333333
728268,8.416666667
728269,8.4
728270,8.366666667
728271,8.35
728272,8.333333333
728273,8.316666667
728274,8.3
728275,8.283333333
728276,8.266666667
728277,8.266666667
728278,8.25
728279,8.25
728280,8.233333333
728281,8.233333333
728282,8.233333333
728283,8.233333333
728284,8.233333333
728285,8.233333333
728286,8.233333333
728287,8.233333333
728288,8.25
728289,8.25
728290,8.266666667
728291,8.283333333
728292,8.283333333
728293,8.3
728294,8.316666667
728295,8.333333333
728296,8.35
728297,8.383333333
728298,8.4
728299,8.416666667
728300,8.45
728301,8.466666667
728302,8.5
728303,8.533333333
728304,8.566666667
728305,8.583333333
728306,8.616666667
728307,8.65
728308,8.7
728309,8.733333333
728310,8.766666667
728311,8.8
728312,8.85
728313,8.883333333
728314,8.916666667
728315,8.966666667
728316,9.016666667
728317,9.05
728318,9.1
728319,9.15
728320,9.183333333
728321,9.233333333
728322,9.283333333
728323,9.333333333
728324,9.383333333
728325,9.433333333
728326,9.483333333
728327,9.533333333
728328,9.583333333
728329,9.633333333
728330,9.683333333
728331,9.75
728332,9.8
728333,9.85
728334,9.9
728335,9.966666667
728336,10.01666667
728337,10.06666667
728338,10.13333333
728339,10.18333333
728340,10.23333333
728341,10.3
728342,10.35
728343,10.41666667
728344,10.46666667
728345,10.53333333
728346,10.58333333
728347,10.65
728348,10.7
728349,10.76666667
728350,10.81666667
728351,10.88333333
728352,10.93333333
728353,11
728354,11.06666667
728355,11.11666667
728356,11.18333333
728357,11.23333333
728358,11.3
728359,11.35
728360,11.41666667
728361,11.48333333
728362,11.53333333
728363,11.6
728364,11.66666667
728365,11.71666667
728366,11.78333333
728367,11.83333333
728368,11.9
728369,11.96666667
728370,12.01666667
728371,12.08333333
728372,12.15
728373,12.2
728374,12.26666667
728375,12.33333333
728376,12.38333333
728377,12.45
728378,12.5
728379,12.56666667
728380,12.63333333
728381,12.68333333
728382,12.75
728383,12.8
728384,12.86666667
728385,12.93333333
728386,12.98333333
728387,13.05
728388,13.1
728389,13.16666667
728390,13.21666667
728391,13.28333333
728392,13.35
728393,13.4
728394,13.46666667
728395,13.51666667
728396,13.58333333
728397,13.63333333
728398,13.7
728399,13.75
728400,13.81666667
728401,13.86666667
728402,13.93333333
728403,13.98333333
728404,14.03333333
728405,14.1
728406,14.15
728407,14.2
728408,14.26666667
728409,14.31666667
728410,14.36666667
728411,14.43333333
728412,14.48333333
728413,14.53333333
728414,14.58333333
728415,14.63333333
728416,14.7
728417,14.75
728418,14.8
728419,14.85
728420,14.9
728421,14.95
728422,15
728423,15.05
728424,15.1
728425,15.13333333
728426,15.18333333
728427,15.23333333
728428,15.28333333
728429,15.31666667
728430,15.36666667
728431,15.41666667
728432,15.45
728433,15.48333333
728434,15.53333333
728435,15.56666667
728436,15.61666667
728437,15.65
728438,15.68333333
728439,15.71666667
728440,15.75
728441,15.78333333
728442,15.81666667
728443,15.85
728444,15.88333333
728445,15.9
728446,15.93333333
728447,15.96666667
728448,15.98333333
728449,16.01666667
728450,16.03333333
728451,16.05
728452,16.06666667
728453,16.08333333
728454,16.1
728455,16.11666667
728456,16.13333333
728457,16.15
728458,16.16666667
728459,16.16666667
728460,16.18333333
728461,16.18333333
728462,16.2
728463,16.2
728464,16.2
728465,16.2
728466,16.2
728467,16.2
728468,16.2
728469,16.18333333
728470,16.18333333
728471,16.16666667
728472,16.16666667
728473,16.15
728474,16.13333333
728475,16.13333333
728476,16.11666667
728477,16.1
728478,16.08333333
728479,16.06666667
728480,16.03333333
728481,16.01666667
728482,16
728483,15.96666667
728484,15.95
728485,15.91666667
728486,15.88333333
728487,15.86666667
728488,15.83333333
728489,15.8
728490,15.76666667
728491,15.73333333
728492,15.7
728493,15.66666667
728494,15.61666667
728495,15.58333333
728496,15.55
728497,15.5
728498,15.46666667
728499,15.43333333
728500,15.38333333
728501,15.33333333
728502,15.3
728503,15.25
728504,15.2
728505,15.16666667
728506,15.11666667
728507,15.06666667
728508,15.01666667
728509,14.96666667
728510,14.91666667
728511,14.86666667
728512,14.81666667
728513,14.76666667
728514,14.71666667
